tsa,location,date,total_beds_available,total_beds_occupied,icu_beds_available,icu_beds_occupied,covid_inpatients,covid_icu_inpatients
D,Abilene,2020-05-17,370,284,15,24,3,2
D,Abilene,2020-05-18,466,419,25,30,3,2
D,Abilene,2020-05-19,453,419,25,30,4,2
D,Abilene,2020-05-20,437,474,17,41,4,2
D,Abilene,2020-05-21,424,503,19,36,7,5
D,Abilene,2020-05-22,437,500,20,33,3,2
D,Abilene,2020-05-23,436,495,22,31,3,2
D,Abilene,2020-05-24,282,490,24,34,4,2
D,Abilene,2020-05-25,429,485,19,34,5,3
D,Abilene,2020-05-26,423,344,16,40,4,2
D,Abilene,2020-05-27,419,347,17,37,1,1
D,Abilene,2020-05-28,424,364,17,41,1,1
D,Abilene,2020-05-29,473,491,17,37,2,1
D,Abilene,2020-05-30,419,466,24,32,2,1
D,Abilene,2020-05-31,447,450,29,30,3,1
D,Abilene,2020-06-01,413,481,30,31,2,1
D,Abilene,2020-06-02,407,419,28,31,1,0
D,Abilene,2020-06-03,349,414,13,26,1,0
D,Abilene,2020-06-04,333,424,12,26,1,0
D,Abilene,2020-06-05,336,400,14,24,1,0
D,Abilene,2020-06-06,405,484,20,32,1,0
D,Abilene,2020-06-07,386,475,26,33,0,0
D,Abilene,2020-06-08,355,368,24,32,1,1
D,Abilene,2020-06-09,493,456,27,31,1,1
D,Abilene,2020-06-10,463,529,24,36,1,1
D,Abilene,2020-06-11,372,463,17,24,0,0
D,Abilene,2020-06-12,403,463,12,32,0,0
D,Abilene,2020-06-13,354,435,7,28,0,0
D,Abilene,2020-06-14,402,384,28,35,1,1
D,Abilene,2020-06-15,316,307,20,19,0,0
D,Abilene,2020-06-16,376,346,17,21,1,0
D,Abilene,2020-06-17,452,532,24,35,1,0
D,Abilene,2020-06-18,441,535,19,36,1,0
D,Abilene,2020-06-19,456,542,24,36,2,1
D,Abilene,2020-06-20,384,458,8,29,1,1
D,Abilene,2020-06-21,399,434,15,30,1,1
D,Abilene,2020-06-22,387,424,11,30,2,2
D,Abilene,2020-06-23,434,397,17,41,5,4
D,Abilene,2020-06-24,439,547,20,43,5,4
D,Abilene,2020-06-25,430,555,16,43,6,5
D,Abilene,2020-06-26,455,568,19,42,8,5
D,Abilene,2020-06-27,453,569,18,45,7,5
D,Abilene,2020-06-28,461,546,24,38,9,6
D,Abilene,2020-06-29,398,407,14,40,9,6
D,Abilene,2020-06-30,424,495,15,39,10,8
D,Abilene,2020-07-01,435,529,16,38,10,9
D,Abilene,2020-07-02,387,482,8,33,10,8
D,Abilene,2020-07-03,380,506,8,31,13,9
D,Abilene,2020-07-04,427,474,19,46,18,9
D,Abilene,2020-07-05,429,436,22,40,22,9
D,Abilene,2020-07-06,307,401,17,41,33,11
D,Abilene,2020-07-07,465,430,24,47,22,12
D,Abilene,2020-07-08,475,521,23,47,24,12
D,Abilene,2020-07-09,468,549,22,49,24,12
D,Abilene,2020-07-10,324,475,9,29,20,7
D,Abilene,2020-07-11,391,452,9,30,22,7
D,Abilene,2020-07-12,439,545,14,45,34,13
D,Abilene,2020-07-13,451,489,25,41,38,15
D,Abilene,2020-07-14,460,519,22,46,34,9
D,Abilene,2020-07-15,405,470,9,37,31,9
D,Abilene,2020-07-16,399,455,9,34,28,9
D,Abilene,2020-07-17,363,464,10,28,26,10
D,Abilene,2020-07-18,413,491,20,42,29,12
D,Abilene,2020-07-19,467,477,17,45,40,15
D,Abilene,2020-07-20,451,450,26,40,30,14
D,Abilene,2020-07-21,502,495,27,46,31,16
D,Abilene,2020-07-22,462,484,21,50,29,14
D,Abilene,2020-07-23,706,1021,35,94,60,36
D,Abilene,2020-07-24,805,1075,44,83,63,37
D,Abilene,2020-07-25,779,1081,41,80,61,32
D,Abilene,2020-07-26,604,467,29,39,57,28
D,Abilene,2020-07-27,691,467,56,75,58,27
D,Abilene,2020-07-28,361,967,20,84,47,13
D,Abilene,2020-07-29,311,503,9,89,54,22
D,Abilene,2020-07-30,277,579,11,46,61,28
D,Abilene,2020-07-31,293,573,10,49,66,37
D,Abilene,2020-08-01,319,550,20,148,61,36
D,Abilene,2020-08-02,332,505,24,38,55,34
D,Abilene,2020-08-03,341,476,18,46,61,38
D,Abilene,2020-08-04,365,495,18,52,58,40
D,Abilene,2020-08-05,345,541,19,56,65,45
D,Abilene,2020-08-06,343,546,9,57,66,44
D,Abilene,2020-08-07,325,559,9,53,62,42
D,Abilene,2020-08-08,285,561,4,47,60,40
D,Abilene,2020-08-09,316,488,10,43,51,34
D,Abilene,2020-08-10,310,464,7,41,43,28
D,Abilene,2020-08-11,337,471,7,44,47,32
D,Abilene,2020-08-12,344,508,11,48,43,30
D,Abilene,2020-08-13,332,532,9,51,45,32
D,Abilene,2020-08-14,328,521,7,57,47,38
D,Abilene,2020-08-15,307,530,6,49,46,33
D,Abilene,2020-08-16,320,489,7,50,42,26
D,Abilene,2020-08-17,318,499,11,45,41,27
D,Abilene,2020-08-18,342,504,23,48,36,25
D,Abilene,2020-08-19,332,551,7,43,30,21
D,Abilene,2020-08-20,344,546,8,45,34,25
D,Abilene,2020-08-21,331,527,14,39,33,20
D,Abilene,2020-08-22,313,542,14,40,39,26
D,Abilene,2020-08-23,317,493,12,40,23,10
D,Abilene,2020-08-24,325,447,11,40,40,27
D,Abilene,2020-08-25,350,445,11,42,29,16
D,Abilene,2020-08-26,380,478,12,42,27,15
D,Abilene,2020-08-27,363,474,15,43,27,15
D,Abilene,2020-08-28,659,523,15,38,23,13
D,Abilene,2020-08-29,320,551,1,51,26,14
D,Abilene,2020-08-30,305,540,4,51,27,13
D,Abilene,2020-08-31,309,475,4,52,29,15
D,Abilene,2020-09-01,291,460,4,47,30,15
D,Abilene,2020-09-02,300,551,3,49,36,18
D,Abilene,2020-09-03,299,548,5,46,37,19
D,Abilene,2020-09-04,306,539,9,41,31,15
D,Abilene,2020-09-05,311,508,7,40,30,14
D,Abilene,2020-09-06,333,451,6,43,23,12
D,Abilene,2020-09-07,334,394,8,39,26,13
D,Abilene,2020-09-08,321,401,8,42,25,12
D,Abilene,2020-09-09,312,468,6,47,28,12
D,Abilene,2020-09-10,338,528,9,42,30,12
D,Abilene,2020-09-11,335,527,9,35,27,9
D,Abilene,2020-09-12,347,525,11,32,27,9
D,Abilene,2020-09-13,316,469,9,40,29,12
D,Abilene,2020-09-14,323,463,7,35,30,13
D,Abilene,2020-09-15,328,467,11,40,29,13
E,Dallas/Ft. Worth,2020-04-12,5095,7347,623,,369,161
E,Dallas/Ft. Worth,2020-04-13,5223,8219,603,,365,256
E,Dallas/Ft. Worth,2020-04-14,5347,8589,612,,373,150
E,Dallas/Ft. Worth,2020-04-15,6379,8811,745,,449,215
E,Dallas/Ft. Worth,2020-04-16,5453,9014,723,,470,224
E,Dallas/Ft. Worth,2020-04-17,5670,9124,745,,476,221
E,Dallas/Ft. Worth,2020-04-18,5004,8961,655,,428,190
E,Dallas/Ft. Worth,2020-04-19,5703,8364,765,,435,196
E,Dallas/Ft. Worth,2020-04-20,5076,7922,761,,410,188
E,Dallas/Ft. Worth,2020-04-21,5728,8385,796,,443,172
E,Dallas/Ft. Worth,2020-04-22,5091,8930,721,,477,183
E,Dallas/Ft. Worth,2020-04-23,5127,9659,783,1186,517,199
E,Dallas/Ft. Worth,2020-04-24,5280,9816,727,1306,550,204
E,Dallas/Ft. Worth,2020-04-25,5092,9435,700,1302,521,188
E,Dallas/Ft. Worth,2020-04-26,4963,9035,639,1258,472,179
E,Dallas/Ft. Worth,2020-04-27,5305,8607,620,1180,491,188
E,Dallas/Ft. Worth,2020-04-28,5553,9472,655,1347,583,220
E,Dallas/Ft. Worth,2020-04-29,5467,9712,591,1336,611,247
E,Dallas/Ft. Worth,2020-04-30,4702,9723,546,1310,576,225
E,Dallas/Ft. Worth,2020-05-01,4922,10190,632,1377,636,245
E,Dallas/Ft. Worth,2020-05-02,5143,10097,637,1369,635,250
E,Dallas/Ft. Worth,2020-05-03,4696,8843,618,1286,530,198
E,Dallas/Ft. Worth,2020-05-04,4428,8539,566,1201,513,172
E,Dallas/Ft. Worth,2020-05-05,4295,9725,554,1367,674,235
E,Dallas/Ft. Worth,2020-05-06,4538,10283,543,1417,679,253
E,Dallas/Ft. Worth,2020-05-07,4222,10012,517,1378,669,253
E,Dallas/Ft. Worth,2020-05-08,4257,10680,551,1553,676,243
E,Dallas/Ft. Worth,2020-05-09,4344,10327,565,1360,650,239
E,Dallas/Ft. Worth,2020-05-10,4365,9654,565,1316,569,219
E,Dallas/Ft. Worth,2020-05-11,4352,8746,563,1263,530,190
E,Dallas/Ft. Worth,2020-05-12,4593,9593,643,1303,678,231
E,Dallas/Ft. Worth,2020-05-13,4280,10240,605,1386,627,234
E,Dallas/Ft. Worth,2020-05-14,3911,10707,565,1375,666,248
E,Dallas/Ft. Worth,2020-05-15,4003,10978,580,1433,680,253
E,Dallas/Ft. Worth,2020-05-16,3657,10818,504,1407,685,246
E,Dallas/Ft. Worth,2020-05-17,3853,9439,539,1297,551,203
E,Dallas/Ft. Worth,2020-05-18,3602,8823,512,1243,553,204
E,Dallas/Ft. Worth,2020-05-19,4091,9864,604,1363,646,234
E,Dallas/Ft. Worth,2020-05-20,4172,10969,482,1420,646,233
E,Dallas/Ft. Worth,2020-05-21,3668,11181,457,1389,600,210
E,Dallas/Ft. Worth,2020-05-22,3570,11230,510,1394,570,208
E,Dallas/Ft. Worth,2020-05-23,3427,11222,554,1436,612,214
E,Dallas/Ft. Worth,2020-05-24,3404,8789,699,1140,548,201
E,Dallas/Ft. Worth,2020-05-25,3693,8518,542,1128,521,214
E,Dallas/Ft. Worth,2020-05-26,3813,9415,569,1333,533,218
E,Dallas/Ft. Worth,2020-05-27,3627,10194,587,1373,589,235
E,Dallas/Ft. Worth,2020-05-28,3336,10876,528,1697,613,235
E,Dallas/Ft. Worth,2020-05-29,3908,10848,481,1396,581,241
E,Dallas/Ft. Worth,2020-05-30,3535,11459,506,1398,624,260
E,Dallas/Ft. Worth,2020-05-31,3822,10878,491,1332,595,244
E,Dallas/Ft. Worth,2020-06-01,3872,10403,513,1361,580,240
E,Dallas/Ft. Worth,2020-06-02,3978,10599,545,1368,582,242
E,Dallas/Ft. Worth,2020-06-03,3524,10943,516,1409,575,233
E,Dallas/Ft. Worth,2020-06-04,3708,11198,560,1440,604,233
E,Dallas/Ft. Worth,2020-06-05,3314,11560,500,1458,602,230
E,Dallas/Ft. Worth,2020-06-06,3370,11267,503,1440,605,230
E,Dallas/Ft. Worth,2020-06-07,3444,10801,467,1437,605,226
E,Dallas/Ft. Worth,2020-06-08,3291,9762,446,1271,612,227
E,Dallas/Ft. Worth,2020-06-09,3314,10651,477,1356,660,238
E,Dallas/Ft. Worth,2020-06-10,3028,11473,424,1405,687,261
E,Dallas/Ft. Worth,2020-06-11,2934,11662,398,1434,705,270
E,Dallas/Ft. Worth,2020-06-12,2926,11784,395,1443,712,252
E,Dallas/Ft. Worth,2020-06-13,2948,11558,394,1444,729,257
E,Dallas/Ft. Worth,2020-06-14,3307,10808,463,1386,728,254
E,Dallas/Ft. Worth,2020-06-15,3074,9454,497,1160,701,247
E,Dallas/Ft. Worth,2020-06-16,3382,11001,525,1358,765,286
E,Dallas/Ft. Worth,2020-06-17,3113,11606,426,1467,859,286
E,Dallas/Ft. Worth,2020-06-18,3037,12054,411,1494,899,317
E,Dallas/Ft. Worth,2020-06-19,3031,12089,394,1510,914,314
E,Dallas/Ft. Worth,2020-06-20,3057,11970,411,1500,939,309
E,Dallas/Ft. Worth,2020-06-21,3177,11375,438,1469,952,317
E,Dallas/Ft. Worth,2020-06-22,3346,10828,415,1434,988,341
E,Dallas/Ft. Worth,2020-06-23,3340,10842,440,1434,1074,376
E,Dallas/Ft. Worth,2020-06-24,3113,11521,405,1509,1130,375
E,Dallas/Ft. Worth,2020-06-25,2884,11987,388,1545,1137,362
E,Dallas/Ft. Worth,2020-06-26,2725,12171,419,1567,1180,374
E,Dallas/Ft. Worth,2020-06-27,2765,12008,456,1594,1248,393
E,Dallas/Ft. Worth,2020-06-28,2789,11554,444,1508,1261,380
E,Dallas/Ft. Worth,2020-06-29,2937,11101,431,1471,1288,370
E,Dallas/Ft. Worth,2020-06-30,2959,11046,442,1456,1375,396
E,Dallas/Ft. Worth,2020-07-01,3184,11759,455,1374,1411,419
E,Dallas/Ft. Worth,2020-07-02,2463,12240,327,1456,1499,446
E,Dallas/Ft. Worth,2020-07-03,2508,12232,330,1378,1534,453
E,Dallas/Ft. Worth,2020-07-04,2692,11787,352,1342,1531,465
E,Dallas/Ft. Worth,2020-07-05,3047,11149,351,1288,1562,477
E,Dallas/Ft. Worth,2020-07-06,2907,10626,369,1258,1607,480
E,Dallas/Ft. Worth,2020-07-07,2715,11008,320,1327,1704,512
E,Dallas/Ft. Worth,2020-07-08,2451,11769,296,1393,1809,537
E,Dallas/Ft. Worth,2020-07-09,2293,12168,244,1462,1826,561
E,Dallas/Ft. Worth,2020-07-10,2142,12352,259,1440,1872,561
E,Dallas/Ft. Worth,2020-07-11,2507,12162,292,1398,1825,559
E,Dallas/Ft. Worth,2020-07-12,2689,12228,297,1419,1895,604
E,Dallas/Ft. Worth,2020-07-13,2587,11501,288,1375,1867,593
E,Dallas/Ft. Worth,2020-07-14,2595,11464,290,1389,1834,591
E,Dallas/Ft. Worth,2020-07-15,2485,11980,263,1450,1854,595
E,Dallas/Ft. Worth,2020-07-16,2610,12228,264,1481,1880,604
E,Dallas/Ft. Worth,2020-07-17,2456,12441,288,1480,1918,593
E,Dallas/Ft. Worth,2020-07-18,2549,12161,314,1446,1889,587
E,Dallas/Ft. Worth,2020-07-19,2609,11730,303,1446,1901,593
E,Dallas/Ft. Worth,2020-07-20,2735,11233,333,1393,1910,565
E,Dallas/Ft. Worth,2020-07-21,2748,11451,370,1417,1907,601
E,Dallas/Ft. Worth,2020-07-22,2477,11866,337,1470,1965,602
E,Dallas/Ft. Worth,2020-07-23,2376,19753,279,1086,1810,962
E,Dallas/Ft. Worth,2020-07-24,2251,11829,262,1208,1925,642
E,Dallas/Ft. Worth,2020-07-25,2359,11055,300,1198,1716,549
E,Dallas/Ft. Worth,2020-07-26,1650,850,265,1405,1701,510
E,Dallas/Ft. Worth,2020-07-27,2095,10570,310,1322,1634,523
E,Dallas/Ft. Worth,2020-07-28,2272,10412,278,1399,1642,546
E,Dallas/Ft. Worth,2020-07-29,2071,11044,294,1419,1723,564
E,Dallas/Ft. Worth,2020-07-30,1999,11255,231,1492,1648,543
E,Dallas/Ft. Worth,2020-07-31,1867,11288,229,1520,1582,536
E,Dallas/Ft. Worth,2020-08-01,1896,11045,237,1066,1558,518
E,Dallas/Ft. Worth,2020-08-02,2208,10753,263,1112,1523,481
E,Dallas/Ft. Worth,2020-08-03,2547,10145,282,1364,1576,509
E,Dallas/Ft. Worth,2020-08-04,2440,10455,306,1364,1544,498
E,Dallas/Ft. Worth,2020-08-05,2418,11307,297,1416,1497,475
E,Dallas/Ft. Worth,2020-08-06,2190,11658,296,1454,1443,437
E,Dallas/Ft. Worth,2020-08-07,2358,11612,296,1430,1397,431
E,Dallas/Ft. Worth,2020-08-08,2317,11304,309,1380,1337,434
E,Dallas/Ft. Worth,2020-08-09,2378,11211,321,1345,1322,433
E,Dallas/Ft. Worth,2020-08-10,2423,10424,340,1307,1282,422
E,Dallas/Ft. Worth,2020-08-11,2633,10645,338,1321,1235,420
E,Dallas/Ft. Worth,2020-08-12,2273,11285,339,1362,1229,399
E,Dallas/Ft. Worth,2020-08-13,2100,11384,306,1374,1200,374
E,Dallas/Ft. Worth,2020-08-14,2070,11554,287,1389,1218,378
E,Dallas/Ft. Worth,2020-08-15,2004,11448,289,1378,1218,378
E,Dallas/Ft. Worth,2020-08-16,2124,11433,316,1372,1155,361
E,Dallas/Ft. Worth,2020-08-17,2266,10668,348,1305,1146,368
E,Dallas/Ft. Worth,2020-08-18,2197,10727,351,1331,1133,329
E,Dallas/Ft. Worth,2020-08-19,2073,11161,345,1359,1075,330
E,Dallas/Ft. Worth,2020-08-20,1828,11461,314,1406,1055,317
E,Dallas/Ft. Worth,2020-08-21,1789,11732,301,1408,1039,299
E,Dallas/Ft. Worth,2020-08-22,1787,11518,296,1392,1011,314
E,Dallas/Ft. Worth,2020-08-23,2032,11275,299,1375,969,310
E,Dallas/Ft. Worth,2020-08-24,2150,10867,305,1362,963,315
E,Dallas/Ft. Worth,2020-08-25,2103,10495,326,1324,925,300
E,Dallas/Ft. Worth,2020-08-26,1904,11060,300,1363,931,306
E,Dallas/Ft. Worth,2020-08-27,1904,11343,309,1379,910,295
E,Dallas/Ft. Worth,2020-08-28,1827,11636,279,1393,880,300
E,Dallas/Ft. Worth,2020-08-29,1950,11545,299,1410,883,285
E,Dallas/Ft. Worth,2020-08-30,2104,11225,288,1416,851,289
E,Dallas/Ft. Worth,2020-08-31,2232,11250,320,1399,831,285
E,Dallas/Ft. Worth,2020-09-01,2217,10809,320,1323,845,272
E,Dallas/Ft. Worth,2020-09-02,1930,11431,283,1383,828,273
E,Dallas/Ft. Worth,2020-09-03,1782,11790,282,1399,801,251
E,Dallas/Ft. Worth,2020-09-04,1794,11869,315,1380,778,227
E,Dallas/Ft. Worth,2020-09-05,1896,11645,305,1343,893,267
E,Dallas/Ft. Worth,2020-09-06,2091,11308,324,1321,761,247
E,Dallas/Ft. Worth,2020-09-07,2195,10760,342,1312,677,240
E,Dallas/Ft. Worth,2020-09-08,2311,10705,331,1347,798,239
E,Dallas/Ft. Worth,2020-09-09,2300,10723,379,1298,771,234
E,Dallas/Ft. Worth,2020-09-10,1931,11249,316,1364,780,234
E,Dallas/Ft. Worth,2020-09-11,1866,11669,316,1376,750,215
E,Dallas/Ft. Worth,2020-09-12,1890,11376,313,1390,741,210
E,Dallas/Ft. Worth,2020-09-13,2041,11207,320,1353,762,215
E,Dallas/Ft. Worth,2020-09-14,2214,10994,363,1290,776,221
E,Dallas/Ft. Worth,2020-09-15,2168,10927,355,1286,742,195
F,Paris,2020-05-29,773,587,89,34,24,4
F,Paris,2020-05-30,764,511,94,41,20,4
F,Paris,2020-05-31,805,512,91,48,16,7
F,Paris,2020-06-01,806,485,89,49,14,6
F,Paris,2020-06-02,789,494,89,53,15,6
F,Paris,2020-06-03,781,528,91,45,18,4
F,Paris,2020-06-04,792,535,90,45,26,7
F,Paris,2020-06-05,785,551,92,47,20,6
F,Paris,2020-06-06,783,524,95,46,21,6
F,Paris,2020-06-07,784,509,101,43,22,8
F,Paris,2020-06-08,785,499,101,46,21,8
F,Paris,2020-06-09,765,482,101,51,29,12
F,Paris,2020-06-10,763,525,99,56,32,14
F,Paris,2020-06-11,688,462,83,50,25,12
F,Paris,2020-06-12,789,549,99,56,29,16
F,Paris,2020-06-13,786,553,97,58,28,14
F,Paris,2020-06-14,786,520,91,49,30,14
F,Paris,2020-06-15,779,517,91,54,28,13
F,Paris,2020-06-16,787,517,90,59,26,14
F,Paris,2020-06-17,793,576,91,61,29,13
F,Paris,2020-06-18,780,558,93,59,27,13
F,Paris,2020-06-19,786,559,94,59,24,13
F,Paris,2020-06-20,793,550,94,48,27,14
F,Paris,2020-06-21,795,520,93,48,24,12
F,Paris,2020-06-22,767,445,91,50,22,11
F,Paris,2020-06-23,780,498,94,46,25,12
F,Paris,2020-06-24,793,535,94,53,25,10
F,Paris,2020-06-25,775,604,93,59,33,13
F,Paris,2020-06-26,781,575,94,59,32,12
F,Paris,2020-06-27,770,585,92,54,35,13
F,Paris,2020-06-28,794,528,94,58,34,14
F,Paris,2020-06-29,798,542,93,53,35,14
F,Paris,2020-06-30,803,563,95,56,37,15
F,Paris,2020-07-01,782,578,92,61,38,17
F,Paris,2020-07-02,796,600,94,53,38,19
F,Paris,2020-07-03,824,612,99,58,43,23
F,Paris,2020-07-04,819,584,99,58,46,20
F,Paris,2020-07-05,815,504,99,59,49,23
F,Paris,2020-07-06,770,450,98,59,51,23
F,Paris,2020-07-07,816,508,101,55,52,20
F,Paris,2020-07-08,803,563,100,59,53,20
F,Paris,2020-07-09,786,618,88,63,58,20
F,Paris,2020-07-10,794,613,92,70,66,24
F,Paris,2020-07-11,805,620,89,71,74,26
F,Paris,2020-07-12,809,609,91,71,69,27
F,Paris,2020-07-13,804,534,92,71,70,24
F,Paris,2020-07-14,788,589,94,65,64,26
F,Paris,2020-07-15,772,624,91,76,64,28
F,Paris,2020-07-16,782,621,92,76,57,28
F,Paris,2020-07-17,799,624,96,76,68,30
F,Paris,2020-07-18,801,613,89,67,68,33
F,Paris,2020-07-19,769,593,88,76,75,36
F,Paris,2020-07-20,805,599,91,76,74,39
F,Paris,2020-07-21,802,600,88,81,75,41
F,Paris,2020-07-22,798,649,90,75,82,38
F,Paris,2020-07-23,462,660,59,77,82,34
F,Paris,2020-07-24,838,926,91,122,122,63
F,Paris,2020-07-25,706,1281,100,153,132,65
F,Paris,2020-07-26,693,544,102,77,191,78
F,Paris,2020-07-27,797,623,109,143,125,64
F,Paris,2020-07-28,344,1172,44,148,121,59
F,Paris,2020-07-29,321,687,45,158,126,61
F,Paris,2020-07-30,318,726,43,80,123,55
F,Paris,2020-07-31,329,731,43,78,113,55
F,Paris,2020-08-01,317,681,41,80,113,56
F,Paris,2020-08-02,313,681,41,63,114,62
F,Paris,2020-08-03,333,649,42,78,112,53
F,Paris,2020-08-04,315,650,45,75,109,55
F,Paris,2020-08-05,288,673,38,81,109,56
F,Paris,2020-08-06,297,676,39,81,102,52
F,Paris,2020-08-07,298,697,37,84,113,59
F,Paris,2020-08-08,291,696,40,80,111,58
F,Paris,2020-08-09,289,699,38,82,102,56
F,Paris,2020-08-10,313,623,40,86,115,59
F,Paris,2020-08-11,300,588,37,76,110,56
F,Paris,2020-08-12,238,595,21,79,105,53
F,Paris,2020-08-13,232,643,20,82,105,51
F,Paris,2020-08-14,237,643,24,79,104,53
F,Paris,2020-08-15,229,645,22,82,94,53
F,Paris,2020-08-16,219,623,17,81,103,57
F,Paris,2020-08-17,219,613,18,80,112,59
F,Paris,2020-08-18,243,609,21,81,112,64
F,Paris,2020-08-19,250,624,20,82,105,56
F,Paris,2020-08-20,244,646,21,81,107,57
F,Paris,2020-08-21,223,636,18,78,111,61
F,Paris,2020-08-22,233,616,23,73,108,57
F,Paris,2020-08-23,244,604,22,74,76,24
F,Paris,2020-08-24,242,594,19,77,110,57
F,Paris,2020-08-25,243,603,23,81,78,25
F,Paris,2020-08-26,225,618,20,84,76,25
F,Paris,2020-08-27,213,637,12,88,72,23
F,Paris,2020-08-28,203,656,17,85,72,24
F,Paris,2020-08-29,214,643,20,75,69,21
F,Paris,2020-08-30,212,634,16,78,67,29
F,Paris,2020-08-31,258,612,13,83,64,31
F,Paris,2020-09-01,238,626,12,60,74,29
F,Paris,2020-09-02,243,644,16,80,77,31
F,Paris,2020-09-03,248,651,16,81,77,29
F,Paris,2020-09-04,261,620,17,79,72,29
F,Paris,2020-09-05,265,623,20,77,74,33
F,Paris,2020-09-06,418,624,20,76,74,29
F,Paris,2020-09-07,436,592,24,72,69,27
F,Paris,2020-09-08,288,587,17,74,71,31
F,Paris,2020-09-09,268,603,17,79,71,30
F,Paris,2020-09-10,259,631,17,79,81,29
F,Paris,2020-09-11,251,647,15,81,82,30
F,Paris,2020-09-12,291,663,16,80,70,26
F,Paris,2020-09-13,307,632,18,74,74,26
F,Paris,2020-09-14,315,623,17,76,78,29
F,Paris,2020-09-15,312,618,14,83,69,27
G,Longview/Tyler,2020-04-12,714,921,103,,32,16
G,Longview/Tyler,2020-04-13,734,932,103,,26,13
G,Longview/Tyler,2020-04-14,739,969,95,,33,17
G,Longview/Tyler,2020-04-15,752,1023,103,,32,18
G,Longview/Tyler,2020-04-16,682,1039,84,,36,17
G,Longview/Tyler,2020-04-17,736,995,103,,43,17
G,Longview/Tyler,2020-04-18,665,1067,80,,36,14
G,Longview/Tyler,2020-04-19,589,1013,64,,42,16
G,Longview/Tyler,2020-04-20,610,960,57,,45,20
G,Longview/Tyler,2020-04-21,659,1030,77,,47,18
G,Longview/Tyler,2020-04-22,595,1314,61,,60,28
G,Longview/Tyler,2020-04-23,590,1267,52,230,43,21
G,Longview/Tyler,2020-04-24,664,1347,80,216,48,22
G,Longview/Tyler,2020-04-25,618,1276,83,235,47,23
G,Longview/Tyler,2020-04-26,578,1232,64,222,54,23
G,Longview/Tyler,2020-04-27,567,1141,56,228,53,24
G,Longview/Tyler,2020-04-28,626,1158,71,210,54,22
G,Longview/Tyler,2020-04-29,582,1264,77,200,53,22
G,Longview/Tyler,2020-04-30,596,1276,76,202,53,20
G,Longview/Tyler,2020-05-01,601,1272,83,214,63,25
G,Longview/Tyler,2020-05-02,539,1294,68,216,68,26
G,Longview/Tyler,2020-05-03,545,1459,77,228,96,34
G,Longview/Tyler,2020-05-04,612,1184,86,205,67,26
G,Longview/Tyler,2020-05-05,595,1207,87,207,54,22
G,Longview/Tyler,2020-05-06,508,1412,83,209,57,24
G,Longview/Tyler,2020-05-07,500,1437,67,222,53,21
G,Longview/Tyler,2020-05-08,536,1416,72,218,50,19
G,Longview/Tyler,2020-05-09,548,1420,71,221,55,24
G,Longview/Tyler,2020-05-10,607,1232,76,218,49,22
G,Longview/Tyler,2020-05-11,617,1033,78,214,46,21
G,Longview/Tyler,2020-05-12,651,1236,78,206,43,23
G,Longview/Tyler,2020-05-13,535,1369,62,217,39,20
G,Longview/Tyler,2020-05-14,555,1381,98,206,40,21
G,Longview/Tyler,2020-05-15,575,1387,98,203,45,25
G,Longview/Tyler,2020-05-16,531,1376,91,201,40,21
G,Longview/Tyler,2020-05-17,470,1291,69,204,37,17
G,Longview/Tyler,2020-05-18,567,1228,71,196,41,16
G,Longview/Tyler,2020-05-19,572,1252,75,182,40,16
G,Longview/Tyler,2020-05-20,416,1459,53,221,41,16
G,Longview/Tyler,2020-05-21,442,1468,41,230,38,18
G,Longview/Tyler,2020-05-22,440,1464,43,235,36,15
G,Longview/Tyler,2020-05-23,457,1496,44,236,42,18
G,Longview/Tyler,2020-05-24,423,1420,54,218,39,19
G,Longview/Tyler,2020-05-25,482,1351,55,218,40,20
G,Longview/Tyler,2020-05-26,497,1290,60,211,39,20
G,Longview/Tyler,2020-05-27,508,1365,52,221,43,22
G,Longview/Tyler,2020-05-28,458,1499,51,223,43,24
G,Longview/Tyler,2020-05-29,518,1517,110,200,44,22
G,Longview/Tyler,2020-05-30,583,1471,98,204,44,22
G,Longview/Tyler,2020-05-31,570,1334,95,209,46,24
G,Longview/Tyler,2020-06-01,601,1259,126,203,49,28
G,Longview/Tyler,2020-06-02,652,1302,116,221,53,27
G,Longview/Tyler,2020-06-03,514,1374,89,228,52,27
G,Longview/Tyler,2020-06-04,534,1453,92,226,44,24
G,Longview/Tyler,2020-06-05,540,1504,89,231,48,24
G,Longview/Tyler,2020-06-06,538,1523,90,236,43,24
G,Longview/Tyler,2020-06-07,582,1444,98,245,49,26
G,Longview/Tyler,2020-06-08,484,1392,63,222,54,24
G,Longview/Tyler,2020-06-09,558,1391,115,215,51,27
G,Longview/Tyler,2020-06-10,470,1489,88,221,50,26
G,Longview/Tyler,2020-06-11,441,1523,72,228,47,24
G,Longview/Tyler,2020-06-12,530,1483,73,236,50,23
G,Longview/Tyler,2020-06-13,542,1482,78,232,54,25
G,Longview/Tyler,2020-06-14,529,1396,84,218,53,27
G,Longview/Tyler,2020-06-15,508,1299,73,221,55,26
G,Longview/Tyler,2020-06-16,515,1412,68,232,60,27
G,Longview/Tyler,2020-06-17,433,1569,62,235,57,28
G,Longview/Tyler,2020-06-18,428,1571,58,253,47,26
G,Longview/Tyler,2020-06-19,445,1627,68,241,52,26
G,Longview/Tyler,2020-06-20,408,1611,75,239,51,26
